filename,label,mean_saturation,black_spot_ratio
291f66c2-6044-4485-861a-8fa3aa625ddd___RS_HL 7520.JPG,healthy,0.2925464,0.0252685546875
2a485bb5-c59f-4af0-837a-063b60e0c3c8___RS_HL 6025.JPG,healthy,0.13593584,0.05377197265625
c72f2192-e438-4ae6-9b0a-0e9dafbf9a3e___RS_HL 7324.JPG,healthy,0.22243485,0.0423431396484375
38394f24-6b80-4231-b2c4-850325c0718d___RS_HL 7968.JPG,healthy,0.28297797,0.1273651123046875
d81744f3-b4a1-4343-b956-7975fe630b83___RS_HL 7343.JPG,healthy,0.17804253,0.088958740234375
ff89a869-8eb9-4a0a-9132-dc63e94421bd___RS_HL 7649.JPG,healthy,0.19141707,0.0001068115234375
77dcceb4-6a47-42b6-837a-0b60999cd2d1___RS_HL 7471.JPG,healthy,0.13280228,0.100341796875
c2a0c51e-b57c-459f-8ce0-34f0816323db___RS_HL 7754.JPG,healthy,0.2825099,0.0302276611328125
8c656b1d-5f20-4904-a20b-d0f7ef64e773___RS_HL 7526.JPG,healthy,0.27209798,0.014678955078125
8b9db905-ed0e-4f6b-b5f0-451f8b27ecbd___RS_HL 7640.JPG,healthy,0.17020144,0.0006866455078125
18121688-72a8-414a-8e36-43060cdebb22___RS_HL 5747.JPG,healthy,0.2862691,0.14801025390625
28682886-ee9f-4698-854f-8f196c01b67a___RS_HL 6101.JPG,healthy,0.12175018,0.0382080078125
c57694cb-8849-405f-9a84-bf0158c53c95___RS_HL 7241.JPG,healthy,0.31843427,0.0986785888671875
3b0f637d-dd22-44a0-a4b4-2a7792e2ac76___RS_HL 7258.JPG,healthy,0.29993242,0.0041046142578125
2076cebe-cecb-463f-9a0a-a20c4e53e5f3___RS_HL 5900.JPG,healthy,0.21901095,0.09307861328125
63f2f961-ac3f-4a2d-9fc1-6987e8da97cc___RS_HL 7447.JPG,healthy,0.19207124,0.135955810546875
bd61a0a7-939f-43ba-bb02-168ceb97a32a___RS_HL 5902.JPG,healthy,0.21224442,0.0302276611328125
367d7a43-f910-4714-918f-f4b9ffde5a91___RS_HL 7692.JPG,healthy,0.20119806,0.0
f22abe65-38c0-4b02-b837-2ec8acb3803f___RS_HL 7868.JPG,healthy,0.2290224,0.0490570068359375
953743b5-d396-4f6f-926c-4e216df44f0b___RS_HL 5993.JPG,healthy,0.1990675,0.1171417236328125
f1ff3bc9-8483-4255-a252-95433e00d5e2___RS_HL 7509.JPG,healthy,0.23006797,0.0668182373046875
6695f23d-03f2-48ce-a3fe-b0fcd4f4972c___RS_HL 5884.JPG,healthy,0.24277022,0.1451568603515625
1652d645-fb1b-4529-acbe-17093566cd2a___RS_HL 8074.JPG,healthy,0.40095106,0.0895538330078125
14bb032e-5462-40e4-9056-0e9c3eb47946___RS_HL 7301.JPG,healthy,0.2609951,0.0
70b3a226-962d-4d2c-a6c0-31cb3d1eab4e___RS_HL 6189.JPG,healthy,0.17817806,0.2422332763671875
d99bef24-fac5-4739-8e4e-02465dba4fa8___RS_HL 5686.JPG,healthy,0.19923675,0.2339324951171875
8cf44f32-5736-4681-be02-f86e4454e00a___RS_HL 5904.JPG,healthy,0.22034787,0.003631591796875
03cb0cf0-04cf-4549-a2b8-44ed75b2e56c___RS_HL 7460.JPG,healthy,0.12797622,0.094207763671875
5060f00a-8caf-4379-b0c7-01147b8d932a___RS_HL 7472.JPG,healthy,0.15786481,0.1472930908203125
336c4870-9f2f-4cdc-ba05-f9d27271ef07___RS_HL 7670.JPG,healthy,0.18776068,3.0517578125e-05
786696fd-ef1f-4e75-9ddd-250b628d9fe3___RS_HL 6199.JPG,healthy,0.14702833,0.0884857177734375
5ceb4c0b-09ea-48e5-87b8-454adc630534___RS_HL 7573.JPG,healthy,0.26227677,0.0493011474609375
482fa3b9-4ab6-46ff-b670-ff5ba0f37425___RS_HL 5937.JPG,healthy,0.18568806,0.0005340576171875
4f7c8fa5-f8cf-4b64-aaff-14d4a1c2cb27___RS_HL 7421.JPG,healthy,0.12684274,0.0413818359375
f17a1770-7878-4f53-a432-e93429328836___RS_HL 6090.JPG,healthy,0.21307755,0.0897674560546875
84ed8ffd-a47f-4b52-befa-938a10012a4c___RS_HL 6135.JPG,healthy,0.1671232,0.0492401123046875
ea45b7c8-f1c2-42c0-bfec-96444c58ddd0___RS_HL 6004.JPG,healthy,0.20166299,0.046600341796875
2b044129-3011-4709-8947-18c1a3bf014d___RS_HL 7919.JPG,healthy,0.31066316,0.074462890625
6fb1530c-0b24-48df-b2f2-02a8498546ad___RS_HL 8168.JPG,healthy,0.19883347,0.1039886474609375
705990f2-bc4f-4568-af0b-2f58bd3b51a0___RS_HL 7608.JPG,healthy,0.28867552,0.07025146484375
51cafddc-e99e-43bd-866f-21564d062cb2___RS_HL 6328.JPG,healthy,0.1340249,0.0768890380859375
c96313e1-59f4-4c05-ba19-a03a613b7d6c___RS_HL 5707.JPG,healthy,0.22568251,0.29144287109375
aede527b-869e-4e42-a760-3ada64aeb8aa___RS_HL 6131.JPG,healthy,0.2677898,0.298370361328125
9d3bb139-5177-4d08-914b-5fe232cff065___RS_HL 6011.JPG,healthy,0.20373121,0.0692901611328125
5150163c-ce61-4b06-bcab-d806f8c78dba___RS_HL 7682.JPG,healthy,0.19144818,0.003997802734375
d40c491e-7efa-4e8e-865a-fc2e5a240a66___RS_HL 8148.JPG,healthy,0.2031876,0.1082916259765625
966a6112-9699-4511-a71b-02a1dd62cb65___RS_HL 5850.JPG,healthy,0.26226628,0.2393951416015625
d6a24569-4143-4445-9b3f-77c889df9cd8___RS_HL 6288.JPG,healthy,0.2166697,0.1846466064453125
f681d565-ab7a-4b83-b476-339589e176a3___RS_HL 8160.JPG,healthy,0.19844267,0.0291748046875
d3f4f38e-212e-451f-9a8f-26a6ea5e3877___RS_HL 5924.JPG,healthy,0.16849642,0.0016632080078125
eb8bf5fc-9b26-403e-aa70-a0649a749629___RS_HL 8096.JPG,healthy,0.27298987,0.0705413818359375
817ae6f2-7f72-457f-889a-6cddeaf0945e___RS_HL 7674.JPG,healthy,0.21844341,0.0022735595703125
fda25357-1076-4707-83e7-d409448a11a8___RS_HL 6221.JPG,healthy,0.20359957,0.0711669921875
5d738917-48c8-4a27-90e9-0a4eac076fbc___RS_HL 5999.JPG,healthy,0.19190168,0.155242919921875
d3647b4c-45d8-4366-8e93-baf1310072ba___RS_HL 6248.JPG,healthy,0.16700488,0.184722900390625
194c4f91-31be-425f-8ac9-698202cf507d___RS_HL 7470.JPG,healthy,0.12496493,0.054229736328125
a3d2fcfa-645e-419e-91a5-ab626f5fab6c___RS_HL 5930.JPG,healthy,0.14519702,0.00262451171875
a3dfe485-ef1c-4c7b-bb11-38528d73947b___RS_HL 7982.JPG,healthy,0.2536398,0.1049957275390625
34960f92-a973-4d36-b388-f63b339b86bc___RS_HL 6167.JPG,healthy,0.16553605,0.18572998046875
2a986e85-7e83-443a-871e-c590d5a25845___RS_HL 6000.JPG,healthy,0.20647475,0.132843017578125
53b0c397-52b3-40c1-9ef5-c52b6ae7f4bb___RS_HL 6329.JPG,healthy,0.2197399,0.0763092041015625
68dd3ff0-d8d5-49a7-8813-46293114d967___RS_HL 7990.JPG,healthy,0.23607904,0.0850982666015625
fca87ead-171e-4dd8-9b2d-669f69158dc5___RS_HL 6113.JPG,healthy,0.21016209,0.255096435546875
6379ed3c-dd03-4f07-a773-84842960d921___RS_HL 7741.JPG,healthy,0.22071826,0.1190643310546875
7b236824-defb-40ae-8f83-76c00cf8b822___RS_HL 6222.JPG,healthy,0.23049283,0.09564208984375
24cddc8a-d7e6-4ebf-9771-b3844913f02e___RS_HL 5966.JPG,healthy,0.22376913,0.0249786376953125
2710a9e1-5834-4606-9e2c-477c0415882e___RS_HL 7564.JPG,healthy,0.20715411,0.0287933349609375
e7ef1fc4-cb01-4be4-98ea-207ec6dfb91a___RS_HL 6316.JPG,healthy,0.13376027,0.00909423828125
13298d36-4425-437d-ae8e-c7d70e200084___RS_HL 6271.JPG,healthy,0.21022017,0.0941162109375
7e721779-b328-4c32-ad15-889743f9846a___RS_HL 7832.JPG,healthy,0.18115108,0.03814697265625
5c554f84-2f25-4a08-8cd9-561a0c56fc12___RS_HL 5820.JPG,healthy,0.23107487,0.2673492431640625
60a20878-4945-491b-adff-ca8829824261___RS_HL 5847.JPG,healthy,0.2240492,0.2326812744140625
47c9915d-7fb5-4426-a1b8-5928c3b20666___RS_HL 7565.JPG,healthy,0.25108638,0.051055908203125
336a5bb9-179f-44fb-a4d1-c59a40d90306___RS_HL 5978.JPG,healthy,0.22300507,0.1519317626953125
29745ef7-133c-4f61-a5bd-592790f81a32___RS_HL 6326.JPG,healthy,0.1309644,0.0574493408203125
167f191e-491b-471a-8dc7-ba76315fef0a___RS_HL 7279.JPG,healthy,0.24414411,0.1851806640625
f85e6b2c-e4b2-42fe-99db-9583b58bb51b___RS_HL 6112.JPG,healthy,0.21040694,0.2094268798828125
edf2aa3e-8736-4931-99dc-4a05252526b6___RS_HL 7710.JPG,healthy,0.20470007,0.0237274169921875
15b10e4e-2d9b-463e-85c0-d66ba29c5b49___RS_HL 7506.JPG,healthy,0.23982859,0.021759033203125
42feb98c-4131-453a-b189-5e7c147f3f32___RS_HL 6264.JPG,healthy,0.18430278,0.1089019775390625
34121ffc-269b-481e-bbf5-96356da9f137___RS_HL 6185.JPG,healthy,0.18723649,0.08966064453125
64764c6e-6e57-4fbe-903f-06103bd72a38___RS_HL 5951.JPG,healthy,0.22267939,0.022003173828125
b9d6a99b-7ffb-47a2-a9f5-e3fedf6c0ec8___RS_HL 8204.JPG,healthy,0.20118895,0.13958740234375
e2799f4e-65ba-4f57-aa7d-9ac6cfa6c300___RS_HL 6265.JPG,healthy,0.22041205,0.2165679931640625
51e68778-c3ba-423c-8fb8-bc5d1c20645a___RS_HL 7302.JPG,healthy,0.16500807,0.01434326171875
9a7d0452-4015-4cef-ab3c-f8f9633b6e9b___RS_HL 8117.JPG,healthy,0.17228642,0.0846099853515625
8536327d-1f21-4599-a587-c75b3ae576e4___RS_HL 5746.JPG,healthy,0.2918079,0.21246337890625
d44b9a3e-7cec-4e55-af4b-0df481af3f79___RS_HL 7831.JPG,healthy,0.20625317,0.1119232177734375
55e058db-7a66-4468-b6f8-a2e3fd4d567d___RS_HL 8128.JPG,healthy,0.2811585,0.040313720703125
e4c6e085-5cc2-4bbb-a43e-3d839724c31d___RS_HL 8139.JPG,healthy,0.2654728,0.0360107421875
f33146e2-5f03-4bb7-ace6-0ebdf535d6e7___RS_HL 6214.JPG,healthy,0.2798027,0.0202484130859375
d05d3b29-86dc-411c-a7c2-ca2f9a784e02___RS_HL 8138.JPG,healthy,0.2590607,0.076629638671875
405ca310-f708-4815-b121-5bb315d98f6f___RS_HL 6122.JPG,healthy,0.15319934,0.0315704345703125
ab014481-2a2f-4bb8-9a80-6b0ceb012625___RS_HL 5808.JPG,healthy,0.20468348,0.231781005859375
e3a3c4f3-12b0-49f2-a14c-c73cdc542e74___RS_HL 7773.JPG,healthy,0.16101457,0.036895751953125
56c8fb12-185b-4225-bdee-abdbdcc6101b___RS_HL 7574.JPG,healthy,0.255172,0.0371551513671875
3abb0d3f-f131-4025-af6d-68bd6f4d253e___RS_HL 8110.JPG,healthy,0.21566783,0.017425537109375
ca66c694-e8cb-47df-84af-b4c46de1fd3e___RS_HL 7862.JPG,healthy,0.24066706,0.0404815673828125
b7bc8a7b-c93c-44c2-9b8f-d142e05cee7f___RS_HL 7617.JPG,healthy,0.3052244,0.065155029296875
92effbbb-c662-40c8-8aa9-a5a453d859df___RS_HL 5899.JPG,healthy,0.12876146,0.127685546875
0e857e3d-34ff-4549-b8ef-4d699aacb178___RS_HL 7511.JPG,healthy,0.24913353,0.0401153564453125
5941b857-a525-4aff-ba20-def608d63c4d___RS_HL 6119.JPG,healthy,0.16973831,0.123870849609375
fd7d6a50-e28f-4014-8e15-6028b5f349d0___RS_HL 5953.JPG,healthy,0.2680553,0.051513671875
b17878ef-2476-4eba-9bdf-0a7950edae2a___RS_HL 7957.JPG,healthy,0.23188154,0.07220458984375
0e8c4b90-36d4-4b8c-a134-88c344e97ac2___RS_HL 5721.JPG,healthy,0.24781513,0.2108306884765625
06b0742a-6d5d-40c6-a02e-ecaa7e1279f0___RS_HL 7639.JPG,healthy,0.17107664,0.00152587890625
5d1bb18d-dda0-4079-b3c5-62bc50c3ce35___RS_HL 7560.JPG,healthy,0.29276177,0.062408447265625
dd2b6b6b-2278-4f52-8009-2d57037ab3f2___RS_HL 5670.JPG,healthy,0.2192996,0.1125335693359375
1d44a5a9-c15c-40d5-b2d6-bbd9e84c96ea___RS_HL 7923.JPG,healthy,0.16737497,0.0696868896484375
aa8e1c77-667f-4610-8e36-c8a21f1f9eae___RS_HL 7578.JPG,healthy,0.2232365,0.037384033203125
f0fb0e55-8a67-4df0-be6f-90913f64bc28___RS_HL 7352.JPG,healthy,0.1887533,0.131072998046875
2766f4b1-33d2-4532-aab2-a7fb037b87bf___RS_HL 6155.JPG,healthy,0.19121474,0.172882080078125
08aaa4e8-ed92-49d3-9ac3-1f6c59740017___RS_HL 7701.JPG,healthy,0.20611256,0.0011444091796875
44f96d95-150b-499d-8fb7-a95ed4df85c6___RS_HL 8152.JPG,healthy,0.18656626,0.071533203125
a0167593-6219-479d-9e28-161dfea5b19a___RS_HL 5790.JPG,healthy,0.35777804,0.39874267578125
d88aa4e9-2d7d-4bd6-9a1d-e2f5a77507ff___RS_HL 7673.JPG,healthy,0.17166416,0.0
f03b4260-bf5c-41be-a4fe-96a5c341e7fc___RS_HL 7262.JPG,healthy,0.33528373,0.2210845947265625
abc9f5f6-ea98-46c0-8df7-2986969318bf___RS_HL 5928.JPG,healthy,0.17583458,0.028106689453125
49db45ee-cfb4-4691-800f-e1887f163f49___RS_HL 6160.JPG,healthy,0.14602964,0.0272064208984375
44714cae-d7c8-4b0a-9058-0fe9ba703064___RS_HL 8081.JPG,healthy,0.16256848,0.0083770751953125
82aeb30f-575f-46d5-b653-408c3cf5e553___RS_HL 7566.JPG,healthy,0.25115028,0.058929443359375
fa6db5ca-4c60-4ab4-8c23-b6bb852eafbe___RS_HL 7809.JPG,healthy,0.28055707,0.07501220703125
d7e45523-ed79-4f45-ac59-92c7234682b6___RS_HL 7510.JPG,healthy,0.24539766,0.0836334228515625
6519f187-e99f-4a02-9a28-eb4e167ea35c___RS_HL 6015.JPG,healthy,0.20454594,0.0997772216796875
3ab37181-78d5-4bf2-8d20-a233d3c685aa___RS_HL 7407.JPG,healthy,0.12747878,0.0754241943359375
3a5916ba-0db8-4aff-a282-26f33b056832___RS_HL 8125.JPG,healthy,0.25162277,0.094512939453125
e25a6ff6-6872-4e79-ac62-14221935dd6b___RS_HL 5736.JPG,healthy,0.23502174,0.2144927978515625
c5415525-b654-4f0d-8aaf-c529db6c630f___RS_HL 8115.JPG,healthy,0.17370419,0.0486907958984375
f43cffa7-756c-40c1-ad67-8924692019a1___RS_HL 6187.JPG,healthy,0.17280911,0.1544189453125
ceead707-a3f7-4ac7-801e-113399dcf68a___RS_HL 7254.JPG,healthy,0.29940888,0.128814697265625
0c55b379-c6e7-4b89-959f-abc506fed437___RS_HL 5927.JPG,healthy,0.16766785,0.024566650390625
5356ef92-e60f-4456-8687-f8b624d60b53___RS_HL 5829.JPG,healthy,0.315752,0.2724609375
04f426ce-8f6f-400a-94f9-c513255d2fa4___RS_HL 7823.JPG,healthy,0.340227,0.168121337890625
eabe5670-2b40-4677-bc58-b30410ddbab0___RS_HL 7605.JPG,healthy,0.23588356,0.0355072021484375
0b6ec66f-fe63-4eef-8068-cf8ed0baf0de___RS_HL 7482.JPG,healthy,0.24233824,0.030487060546875
cfde002c-0d87-4ccd-ab55-f14b47941e34___RS_HL 7424.JPG,healthy,0.14865503,0.03631591796875
c337df55-148e-41c6-8739-e7c87ec1b32e___RS_HL 6276.JPG,healthy,0.16174984,0.1236419677734375
9fc6acc1-0394-498d-b51c-d2e92febae55___RS_HL 6013.JPG,healthy,0.18864483,0.1106719970703125
2ba31dd4-36d6-4cda-b2e6-c1f53a174d4d___RS_HL 6305.JPG,healthy,0.19855344,0.15185546875
a50556b8-e947-45f6-8b4e-6574ddab1903___RS_HL 7944.JPG,healthy,0.29604718,0.0609893798828125
3a80eee6-d03a-4ac9-8f73-5f251f568840___RS_HL 5935.JPG,healthy,0.13300467,0.0251312255859375
9d98700c-5613-4156-95db-e09fbb00cb04___RS_HL 8007.JPG,healthy,0.23451243,0.0516815185546875
e6b195c1-8aa7-4853-9885-2a6db55b99aa___RS_HL 7409.JPG,healthy,0.13471086,0.0829315185546875
8bc978ac-e3b2-4466-a180-731dcbb71a59___RS_HL 8167.JPG,healthy,0.22166094,0.048492431640625
df6bce5a-1d1b-49f6-a9cb-8f262701b335___RS_HL 8164.JPG,healthy,0.22017601,0.072357177734375
9b0ebfaf-9d8f-4195-b2af-9505b5bc1f19___RS_HL 6212.JPG,healthy,0.2775415,0.2665863037109375
1ecec99b-aeb0-4261-85cf-ac2e8cc80ebd___RS_HL 6073.JPG,healthy,0.2586013,0.2470550537109375
139cb003-2cc1-43ce-bbdf-29767f9e2ce0___RS_HL 7386.JPG,healthy,0.22506492,0.1325836181640625
d4ddb36a-e4cf-41be-b3f6-16c584e62b9a___RS_HL 7994.JPG,healthy,0.23673669,0.069854736328125
5ac41a3d-ca1b-4215-a7a5-500d77acc67a___RS_HL 5931.JPG,healthy,0.13903958,0.00225830078125
c9e911e2-cba6-4a08-b2a5-1c0e1bca68da___RS_HL 5821.JPG,healthy,0.24081224,0.192230224609375
fe768ce6-56c8-408f-921d-7c7d991bb742___RS_HL 7357.JPG,healthy,0.20633641,0.112762451171875
d27854b1-51af-4804-a928-9305d63f2db1___RS_HL 6181.JPG,healthy,0.14444545,0.1259613037109375
dab82d8b-05d6-4f3c-8ab7-666b6cc46d72___RS_HL 7874.JPG,healthy,0.21548755,0.10699462890625
3adc3359-b27d-4eea-bffc-7422a9a15536___RS_HL 5755.JPG,healthy,0.19475204,0.1000518798828125
c93d7101-89bf-48d9-bcb2-3957da7131ff___RS_HL 8035.JPG,healthy,0.20164526,0.07183837890625
dab1c693-aed0-4a33-ab47-66948821a615___RS_HL 7706.JPG,healthy,0.23304512,0.0345916748046875
6b11324f-6b70-40d7-9cd2-f7d36b0c69cd___RS_HL 7431.JPG,healthy,0.13853365,0.0678253173828125
02a0f44c-9cbe-4a2e-9710-296692635ec6___RS_HL 5789.JPG,healthy,0.28028083,0.2740936279296875
39bd8139-dfe4-45ec-8bf9-d9cabbdd1ea8___RS_HL 5659.JPG,healthy,0.20712386,0.106109619140625
55b70cf6-c157-48bb-892c-24fa7c230a85___RS_HL 6203.JPG,healthy,0.19626726,0.0900726318359375
72053aee-f044-46c5-ab44-322e198c3f1d___RS_HL 7588.JPG,healthy,0.24035837,0.061737060546875
f0327e86-a56c-4ed1-bcdb-ed0a46ccd5a9___RS_HL 5926.JPG,healthy,0.17056155,0.028961181640625
d092beaf-5cb5-400a-a3b7-b8bcd501af2b___RS_HL 8076.JPG,healthy,0.35234138,0.11163330078125
80392195-3a5e-4331-b824-5cd0e2dcc69d___RS_HL 5987.JPG,healthy,0.15292738,0.087890625
3d300955-5956-4ed8-9348-d2d02388d4d3___RS_HL 7772.JPG,healthy,0.18060195,0.0961456298828125
47c52b97-c8c7-41da-8bff-608d8db48408___RS_HL 6243.JPG,healthy,0.18701015,0.0477294921875
6935b4ee-4f53-4f11-b2bf-d9e7db6dcaa9___RS_HL 7253.JPG,healthy,0.27517366,0.0450592041015625
3bde3d8d-8a44-4e06-9492-a54a9844bf90___RS_HL 7318.JPG,healthy,0.21599527,0.0655670166015625
4019c49e-a237-4e3f-b4a9-823905304e05___RS_HL 7997.JPG,healthy,0.21375176,0.0589141845703125
4eae8d4c-d3d9-4109-8637-76b68e1a5b66___RS_HL 5975.JPG,healthy,0.18546587,0.011627197265625
ef39563c-7897-48be-b7d5-5371b873b110___RS_HL 8024.JPG,healthy,0.26596564,0.05364990234375
270ca100-e754-4ed1-9fe8-0d3270cba958___RS_HL 5660.JPG,healthy,0.19048348,0.090667724609375
baf96695-955b-4e24-8b10-c0d544a5d91a___RS_HL 7248.JPG,healthy,0.20099376,0.00201416015625
d4008303-6d94-458e-b0f4-61044cc427ae___RS_HL 7709.JPG,healthy,0.20749666,0.0002288818359375
d2efd9dd-384c-4ad9-8b41-9780b0ed0c72___RS_HL 5703.JPG,healthy,0.16306509,0.1844482421875
ebfb312e-5c9c-40ed-a193-955439232491___RS_HL 7512.JPG,healthy,0.26776308,0.0465240478515625
e439a002-e035-401e-a1aa-77f99fbd65ad___RS_HL 5880.JPG,healthy,0.24510664,0.1843109130859375
41628932-5547-443e-8659-ed8ad6be820e___RS_HL 5711.JPG,healthy,0.19856377,0.2032012939453125
9ae0c2e4-ff70-4be7-a231-65d4c2acd8ee___RS_HL 7476.JPG,healthy,0.23364171,0.052032470703125
45c79d4a-ac12-4bf8-a4d6-f59898aa4570___RS_HL 6317.JPG,healthy,0.17903075,0.09307861328125
30fb851f-052b-4b63-bc29-6d824a764fd5___RS_HL 5916.JPG,healthy,0.21555713,0.0016021728515625
a359d235-43af-469c-a14b-3a6677c0bb2e___RS_HL 8118.JPG,healthy,0.15458935,0.04034423828125
81666301-0038-450d-bd14-36d069f4f30a___RS_HL 7696.JPG,healthy,0.26320365,0.04815673828125
011d02f3-5c3c-4484-a384-b1a0a0dbdec1___RS_HL 7544.JPG,healthy,0.26173502,0.099761962890625
c69944f6-08da-4638-8ff6-7e97b5878b57___RS_HL 5816.JPG,healthy,0.20653741,0.2437744140625
3561a457-ec26-442a-925a-cdbe7f37a430___RS_HL 5786.JPG,healthy,0.22520083,0.1610870361328125
2da4c099-fc85-4895-bedc-8a0241ed23b5___RS_HL 5754.JPG,healthy,0.15304825,0.111419677734375
d0a8e454-67d0-4ddd-b331-c0425f46b5e0___RS_HL 7274.JPG,healthy,0.2606125,0.0108642578125
5dba053d-d3b0-49b9-babc-4f1e8e7d3f59___RS_HL 6235.JPG,healthy,0.18026814,0.0959930419921875
9decdcd8-8027-4901-8da6-bd27c01e1ba1___RS_HL 5798.JPG,healthy,0.29039255,0.173309326171875
2514a94f-5f1b-4792-92e7-63b6a552225a___RS_HL 8186.JPG,healthy,0.15429577,0.0281829833984375
0adc1c5b-8958-47c0-a152-f28078c214f1___RS_HL 7825.JPG,healthy,0.17576478,0.010772705078125
079543ef-5ba8-46ad-95de-7c006c7e7f36___RS_HL 7570.JPG,healthy,0.29023635,0.05072021484375
9dba8abe-f50e-45fe-aa32-17dd4445189b___RS_HL 7489.JPG,healthy,0.2994488,0.05792236328125
3ee17877-b649-4b43-939a-d9415a21dfd5___RS_HL 7300.JPG,healthy,0.2972303,0.0
c854044d-2c8f-4c16-9601-7183b71e25cc___RS_HL 8047.JPG,healthy,0.2415714,0.0174713134765625
86f6b322-e7af-4d91-b0c3-c5c6d6336fa5___RS_HL 7422.JPG,healthy,0.14115657,0.0608673095703125
f7f31913-51ef-481d-aacd-e6492daa74bd___RS_HL 5851.JPG,healthy,0.2321969,0.1742095947265625
9fa007fa-08c0-4d3a-b2b4-9ac7ad72c316___RS_HL 7833.JPG,healthy,0.18291879,0.0549163818359375
2b96d8f8-6642-4897-b43e-dde7fb2fcb2a___RS_HL 7295.JPG,healthy,0.31015012,0.0823211669921875
0e99efe9-d414-4091-b7b4-6ba6856db3d9___RS_HL 5841.JPG,healthy,0.21548878,0.202392578125
9d3b64cb-6af0-49b7-a488-2e8af4caff65___RS_HL 7330.JPG,healthy,0.25528225,0.004364013671875
8293f7a8-cfde-4dea-be03-8d750b133e30___RS_HL 7440.JPG,healthy,0.21191528,0.1564788818359375
0580ddaa-0221-4adc-8b64-8ce1842f5f07___RS_HL 6242.JPG,healthy,0.15605721,0.0568695068359375
6224ac4b-d395-4137-974b-e945c5655dbe___RS_HL 5960.JPG,healthy,0.22877729,0.00537109375
3b471f38-5b31-4f0c-83de-1ac26c92f63f___RS_HL 7408.JPG,healthy,0.17618167,0.132781982421875
4d7bd871-a301-44ce-a229-a8136e0a43e4___RS_HL 7891.JPG,healthy,0.2811471,0.1007537841796875
278e3aec-395c-457a-8fd0-ddf0ad8f3056___RS_HL 7377.JPG,healthy,0.14570011,0.1418304443359375
b68238fa-2e01-43b2-bf8c-0e9d38848b02___RS_HL 6289.JPG,healthy,0.2234153,0.141845703125
985b2838-96ab-414f-9a53-89bb4567e682___RS_HL 5910.JPG,healthy,0.19704194,0.0135650634765625
4da8c9ec-92d1-4e33-87b2-de2906f88a46___RS_HL 8201.JPG,healthy,0.293328,0.1945343017578125
d454a4da-a867-45f8-962e-465946df58c9___RS_HL 5876.JPG,healthy,0.24394642,0.1754913330078125
7b7dde04-2c9d-47da-9b22-dc356a851810___RS_HL 5722.JPG,healthy,0.21511462,0.1916046142578125
c08ff541-b426-4e5b-8630-98b5246b7d20___RS_HL 5642.JPG,healthy,0.18876159,0.1722869873046875
2e403d36-e4f2-4323-a78c-5a7330f1083c___RS_HL 7857.JPG,healthy,0.21730034,0.0455322265625
2d7f4c07-f4f4-4589-aa82-49e05e5b253b___RS_HL 8056.JPG,healthy,0.20683798,0.06842041015625
bbf190ed-4d1d-4add-a0d9-e672860c7b1e___RS_HL 7736.JPG,healthy,0.22608964,9.1552734375e-05
0f33804a-5389-49cc-abb1-c414b243991b___RS_HL 7321.JPG,healthy,0.1721109,0.065460205078125
c5f61d94-be12-4995-99e0-551384b7df17___RS_HL 7860.JPG,healthy,0.28734565,0.1341705322265625
be0f61c7-6307-4492-8a2c-50987ca6890e___RS_HL 7403.JPG,healthy,0.11800254,0.0384368896484375
99b369d2-fa9b-4d3b-8516-462dbae8561a___RS_HL 7242.JPG,healthy,0.24112123,0.00341796875
3969a6d5-f626-4a6a-bc72-3d38d1cff967___RS_HL 6092.JPG,healthy,0.24271338,0.1261444091796875
594c429c-488e-4d8e-9b44-c3929cecafc9___RS_HL 5878.JPG,healthy,0.26780063,0.2025146484375
7710d64d-83a3-46af-a9ff-535dd225523f___RS_HL 5788.JPG,healthy,0.28774998,0.3112335205078125
cb237ceb-a536-4864-a5df-34aafa90dc5e___RS_HL 7871.JPG,healthy,0.2668921,0.086090087890625
a027ddf2-029c-43c2-b812-f3ffcdefea80___RS_HL 7859.JPG,healthy,0.24298257,0.060821533203125
03f6a4b2-d08b-4f7f-8a8e-d132ff3eca8b___RS_HL 6226.JPG,healthy,0.1703164,0.0765228271484375
f3c88876-d854-4f94-999c-7fcddb87ced7___RS_HL 8202.JPG,healthy,0.19327044,0.119140625
00fca0da-2db3-481b-b98a-9b67bb7b105c___RS_HL 7708.JPG,healthy,0.23376259,1.52587890625e-05
deec00ab-1c30-441b-b6c0-9dd0dec827f4___RS_HL 6327.JPG,healthy,0.15903425,0.096771240234375
ba7aa30a-5f0c-44b6-9323-f6ced64aed63___RS_HL 7370.JPG,healthy,0.21041968,0.1671142578125
f864bef8-0fb1-43e1-866f-a1e78336be9f___RS_HL 7521.JPG,healthy,0.28816885,0.082977294921875
09994dfa-4aab-4ada-9ef2-431d050e1e38___RS_HL 5658.JPG,healthy,0.20860071,0.1020965576171875
857365c4-b60a-465e-8a86-101530c9e83d___RS_HL 5894.JPG,healthy,0.17473698,0.113739013671875
79d597cf-e046-4b0e-b489-a9d24b3a8f8e___RS_HL 8014.JPG,healthy,0.25414336,0.047027587890625
10f68987-caf7-4e29-aa26-b48e074212f4___RS_HL 6130.JPG,healthy,0.24908592,0.216644287109375
ed921a4f-b7a5-4086-bcab-cbfe7a97d053___RS_HL 7449.JPG,healthy,0.19823444,0.025299072265625
